# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_16
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806238.0000000000     583514.2500000000        880.4687500000       3628.1372070313
    1806238.0000000000     583664.4375000000        883.5923461914       3631.7646484375
    1806238.0000000000     583814.5625000000        886.7161254883       3633.9038085938
    1806238.0000000000     583964.6875000000        889.8400878906       3553.7951660156
    1806238.0000000000     584114.8125000000        892.9640502930       3472.4038085938
    1806238.0000000000     584264.9375000000        896.0876464844       3320.8852539063
    1806238.0000000000     584415.0625000000        899.2114868164       3176.7270507813
    1806238.0000000000     584565.2500000000        902.3355712891       3428.4077148438
    1806238.0000000000     584715.3750000000        905.4594116211       3469.3127441406
    1806238.0000000000     584865.5000000000        908.5833129883       3725.1953125000
    1806238.0000000000     585015.6250000000        911.7069091797       3982.0649414063
    1806238.0000000000     585165.7500000000        914.8308105469       4292.8837890625
    1806238.0000000000     585315.8750000000        917.9546508789       4603.0004882813
    1806238.0000000000     585466.0625000000        921.0786132813       4875.3662109375
    1806238.0000000000     585616.1875000000        924.2022705078       5149.3261718750
    1806238.0000000000     585766.3125000000        927.3265380859       5511.3041992188
    1806238.0000000000     585916.4375000000        928.7733764648       5969.6611328125
    1806238.0000000000     586066.5625000000        930.2201538086       6073.0209960938
    1806238.0000000000     586216.7500000000        931.6668090820       5909.0053710938
    1806238.0000000000     586366.8750000000        933.1137084961       5833.0351562500
    1806238.0000000000     586517.0000000000        934.5606079102       5851.9306640625
    1806238.0000000000     586667.1250000000        936.0073242188       5945.6430664063
    1806238.0000000000     586817.2500000000        937.4545288086       6087.5620117188
    1806238.0000000000     586967.3750000000        938.9011840820       6352.2924804688
    1806238.0000000000     587082.0000000000        940.0058593750       6626.4184570313
    1806216.6250000000     587110.3125000000        940.3479614258       6681.7700195313
    1806125.8750000000     587230.0000000000        941.7952880859       6877.8569335938
    1806035.2500000000     587349.6875000000        943.2413330078       6893.4921875000
    1805944.6250000000     587469.3750000000        944.6884765625       6933.3896484375
    1805854.0000000000     587589.0625000000        946.1353759766       7030.8818359375
    1805763.3750000000     587708.8125000000        947.5823364258       7242.1489257813
    1805672.7500000000     587828.5000000000        949.0293579102       7631.9868164063
    1805582.0000000000     587948.1250000000        950.4757080078       7861.8520507813
    1805491.5000000000     588067.8750000000        951.9225463867       8042.3115234375
    1805400.8750000000     588187.5625000000        953.3696899414       8457.0703125000
    1805310.2500000000     588307.2500000000        954.8166503906       8733.3886718750
    1805219.6250000000     588426.9375000000        956.2636108398       8884.3095703125
    1805128.8750000000     588546.6250000000        957.7102050781       8825.7050781250
    1805038.3750000000     588666.3125000000        959.1569824219       8795.8115234375
    1804947.6250000000     588786.0000000000        960.6041259766       8866.2460937500
    1804857.0000000000     588905.6875000000        962.0509033203       8905.0712890625
    1804766.3750000000     589025.3750000000        963.4975585938       9160.0078125000
    1804675.7500000000     589145.0625000000        964.9445800781       9539.0078125000
    1804585.0000000000     589264.7500000000        966.3914794922       9951.2890625000
    1804494.5000000000     589384.5000000000        967.8385009766      10029.9794921875
    1804403.8750000000     589504.1250000000        969.2849121094       9929.5800781250
    1804313.1250000000     589623.8125000000        970.7319946289       9829.1806640625
    1804222.6250000000     589743.5000000000        972.1789550781       9834.9521484375
    1804131.8750000000     589863.1875000000        973.6246948242       9777.1435546875
    1804041.3750000000     589982.9375000000        975.0695190430       9678.4492187500
    1803950.6250000000     590102.6250000000        976.5142211914       9866.7978515625
    1803860.1250000000     590222.3125000000        977.9608154297      10386.0136718750
    1803769.3750000000     590342.0000000000        979.4100952148      10764.0429687500
    1803678.7500000000     590461.6875000000        980.8590087891      10966.1689453125
    1803588.1250000000     590581.3750000000        982.3061523438      10849.2138671875
    1803497.5000000000     590701.0625000000        983.7531127930      10783.8662109375
    1803406.7500000000     590820.7500000000        987.8237304688      10753.4833984375
    1803316.2500000000     590940.4375000000        990.5242919922      10666.1074218750
    1803225.6250000000     591060.1250000000        993.2245483398      10651.3798828125
    1803134.8750000000     591179.8125000000        995.9241333008      10837.8212890625
    1803044.2500000000     591299.5000000000        998.6245117188      10963.9130859375
