# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_21
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806238.0000000000     580511.5625000000       -202.0963134766       2080.1879882813
    1806238.0000000000     580661.7500000000       -229.9486846924       2191.8952636719
    1806238.0000000000     580811.8125000000       -249.9298553467       2220.9541015625
    1806238.0000000000     580962.0000000000       -262.4626464844       2168.5187988281
    1806238.0000000000     581112.1250000000       -279.4897766113       2241.4499511719
    1806238.0000000000     581262.2500000000       -291.5962829590       2312.3808593750
    1806238.0000000000     581412.3750000000       -303.5350341797       2383.3139648438
    1806238.0000000000     581562.5000000000       -315.4726867676       2454.2451171875
    1806238.0000000000     581712.6250000000       -325.0224304199       2525.1765136719
    1806238.0000000000     581862.7500000000       -336.6260070801       2597.0053710938
    1806238.0000000000     582012.9375000000       -352.3592834473       2718.7902832031
    1806238.0000000000     582163.0625000000       -369.0407409668       2840.5756835938
    1806238.0000000000     582313.1875000000       -386.3088684082       2961.9592285156
    1806238.0000000000     582463.3125000000       -402.0524597168       3083.0625000000
    1806238.0000000000     582613.4375000000       -417.6000366211       3257.5373535156
    1806238.0000000000     582763.6250000000       -426.3684692383       3370.4179687500
    1806238.0000000000     582913.7500000000       -430.4451293945       3439.5117187500
    1806238.0000000000     583063.8750000000       -435.1359252930       3508.0871582031
    1806238.0000000000     583214.0000000000       -437.8077087402       3548.3251953125
    1806238.0000000000     583364.1250000000       -440.7574157715       3588.5617675781
    1806238.0000000000     583514.2500000000       -443.6397705078       3628.1372070313
    1806238.0000000000     583664.4375000000       -442.8466491699       3631.7646484375
    1806238.0000000000     583814.5625000000       -441.5086669922       3633.9038085938
    1806238.0000000000     583964.6875000000       -432.5472106934       3553.7951660156
    1806238.0000000000     584114.8125000000       -423.2117309570       3472.4038085938
    1806238.0000000000     584264.9375000000       -407.7673645020       3320.8852539063
    1806238.0000000000     584415.0625000000       -392.8148803711       3176.7270507813
    1806238.0000000000     584565.2500000000       -404.4396667480       3428.4077148438
    1806238.0000000000     584715.3750000000       -397.9258728027       3469.3127441406
    1806238.0000000000     584865.5000000000       -391.4829711914       3569.5910644531
    1806238.0000000000     585015.6250000000       -385.1297302246       3670.8608398438
    1806238.0000000000     585165.7500000000       -383.6808471680       3826.0900878906
    1806238.0000000000     585315.8750000000       -382.1202087402       3980.6306152344
    1806238.0000000000     585466.0625000000       -374.4954833984       4097.4277343750
    1806238.0000000000     585616.1875000000       -367.0163574219       4215.8330078125
    1806238.0000000000     585766.3125000000       -367.4802246094       4422.2856445313
    1806238.0000000000     585916.4375000000       -373.5170593262       4725.0053710938
    1806238.0000000000     586066.5625000000       -347.3641662598       4672.8188476563
    1806238.0000000000     586216.7500000000       -301.4169921875       4353.2558593750
    1806238.0000000000     586366.8750000000       -269.1889648438       4121.7460937500
    1806238.0000000000     586517.0000000000       -245.5852203369       3985.1057128906
    1806238.0000000000     586667.1250000000       -228.7824859619       3923.2851562500
    1806238.0000000000     586817.2500000000       -216.3971557617       3909.6892089844
    1806238.0000000000     586967.3750000000       -216.9890289307       4018.7431640625
    1806238.0000000000     587082.0000000000       -224.0130615234       4174.1459960938
    1806216.6250000000     587110.3125000000       -226.1891479492       4192.6103515625
    1806125.8750000000     587230.0000000000       -229.2248229980       4233.1621093750
    1806035.2500000000     587349.6875000000       -229.7895355225       4211.3598632813
    1805944.6250000000     587469.3750000000       -232.5600585938       4213.8374023438
    1805854.0000000000     587589.0625000000       -240.5668945313       4273.9355468750
    1805763.3750000000     587708.8125000000       -254.3640289307       4447.8393554688
    1805672.7500000000     587828.5000000000       -279.5682678223       4800.2968750000
    1805582.0000000000     587948.1250000000       -290.4814453125       4992.7563476563
    1805491.5000000000     588067.8750000000       -295.4305419922       5135.8422851563
    1805400.8750000000     588187.5625000000       -323.1949768066       5512.8769531250
    1805310.2500000000     588307.2500000000       -350.9594726563       5751.6860351563
    1805219.6250000000     588426.9375000000       -346.5115356445       5764.1909179688
    1805128.8750000000     588546.6250000000       -325.6500549316       5567.1528320313
    1805038.3750000000     588666.3125000000       -310.4612121582       5398.8520507813
    1804947.6250000000     588786.0000000000       -306.2594604492       5330.6337890625
    1804857.0000000000     588905.6875000000       -299.1852111816       5231.1171875000
    1804766.3750000000     589025.3750000000       -307.3565063477       5347.7719726563
    1804675.7500000000     589145.0625000000       -326.3635559082       5588.1591796875
    1804585.0000000000     589264.7500000000       -348.3951721191       5862.0971679688
    1804494.5000000000     589384.5000000000       -347.2968139648       5883.0107421875
    1804403.8750000000     589504.1250000000       -327.2234497070       5724.8212890625
