# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_WEST_MOHN_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1799505.8750000000     595972.6250000000       -331.8353881836       -331.8353881836
    1799619.5000000000     595822.5000000000       -369.8630371094       -369.8630371094
    1799634.7500000000     595802.3125000000       -378.2507629395       -378.2507629395
    1799733.1250000000     595672.3750000000       -457.5322875977       -457.5322875977
    1799785.0000000000     595603.9375000000       -502.2010192871       -502.2010192871
    1799846.8750000000     595522.1875000000       -526.0352783203       -526.0352783203
    1799935.2500000000     595405.5625000000       -523.5709228516       -523.5709228516
    1799960.5000000000     595372.0625000000       -514.7889404297       -514.7889404297
    1800074.2500000000     595221.9375000000       -468.8730468750       -468.8730468750
    1800085.3750000000     595207.1250000000       -464.0310974121       -464.0310974121
    1800187.8750000000     595071.8125000000       -443.5282287598       -443.5282287598
    1800235.6250000000     595008.7500000000       -444.0037536621       -444.0037536621
    1800301.5000000000     594921.6875000000       -453.4992370605       -453.4992370605
    1800385.8750000000     594810.3750000000       -442.8858947754       -442.8858947754
    1800415.2500000000     594771.5625000000       -433.9972839355       -433.9972839355
    1800528.8750000000     594621.4375000000       -406.6566467285       -406.6566467285
    1800536.0000000000     594612.0000000000       -406.1346740723       -406.1346740723
    1800642.5000000000     594471.3125000000       -407.7979431152       -407.7979431152
    1800686.2500000000     594413.5625000000       -405.3104858398       -405.3104858398
    1800756.2500000000     594321.1250000000       -397.6322631836       -397.6322631836
    1800836.5000000000     594215.1875000000       -394.0781860352       -394.0781860352
    1800869.8750000000     594171.0000000000       -398.5848388672       -398.5848388672
    1800983.6250000000     594020.8750000000       -412.6871948242       -412.6871948242
    1800986.6250000000     594016.8125000000       -411.9278564453       -411.9278564453
    1801097.2500000000     593870.7500000000       -370.6259765625       -370.6259765625
    1801136.8750000000     593818.3750000000       -362.9887084961       -362.9887084961
    1801210.8750000000     593720.6250000000       -353.6809692383       -353.6809692383
    1801287.1250000000     593620.0000000000       -343.0272827148       -343.0272827148
    1801324.6250000000     593570.5000000000       -328.6065673828       -328.6065673828
    1801437.2500000000     593421.6250000000       -290.7908630371       -290.7908630371
    1801438.2500000000     593420.3750000000       -290.4246520996       -290.4246520996
    1801551.8750000000     593270.2500000000       -264.0424804688       -264.0424804688
    1801587.5000000000     593223.1875000000       -258.9463195801       -258.9463195801
    1801665.6250000000     593120.0625000000       -252.2648010254       -252.2648010254
    1801737.7500000000     593024.8125000000       -247.1736755371       -247.1736755371
    1801779.2500000000     592969.9375000000       -245.1081848145       -245.1081848145
    1801888.0000000000     592826.4375000000       -237.2256927490       -237.2256927490
    1801893.0000000000     592819.8125000000       -236.6121063232       -236.6121063232
    1802006.6250000000     592669.6875000000       -213.8086547852       -213.8086547852
    1802038.1250000000     592628.0625000000       -211.1450042725       -211.1450042725
    1802120.2500000000     592519.5625000000       -210.9476776123       -210.9476776123
    1802188.3750000000     592429.6250000000       -237.1935119629       -237.1935119629
    1802234.0000000000     592369.4375000000       -253.1061859131       -253.1061859131
    1802338.6250000000     592231.2500000000       -282.2583007813       -282.2583007813
    1802347.6250000000     592219.3125000000       -283.8256835938       -283.8256835938
    1802461.2500000000     592069.1875000000       -308.4520263672       -308.4520263672
    1802488.7500000000     592032.8750000000       -314.5992431641       -314.5992431641
    1802575.0000000000     591919.0000000000       -346.4482116699       -346.4482116699
    1802639.0000000000     591834.4375000000       -359.6394958496       -359.6394958496
    1802688.6250000000     591768.8750000000       -372.6799011230       -372.6799011230
    1802789.2500000000     591636.0625000000       -392.3432617188       -392.3432617188
    1802802.3750000000     591618.7500000000       -393.3207702637       -393.3207702637
    1802916.0000000000     591468.6250000000       -383.3964538574       -383.3964538574
    1802939.3750000000     591437.6875000000       -384.7755432129       -384.7755432129
    1803029.6250000000     591318.5000000000       -384.7240600586       -384.7240600586
    1803089.6250000000     591239.3125000000       -377.2691040039       -377.2691040039
    1803143.3750000000     591168.3750000000       -362.6658935547       -362.6658935547
    1803239.8750000000     591040.8750000000       -339.8532714844       -339.8532714844
    1803257.0000000000     591018.2500000000       -336.2706604004       -336.2706604004
    1803370.7500000000     590868.1250000000       -343.6452941895       -343.6452941895
    1803390.1250000000     590842.5000000000       -342.4458312988       -342.4458312988
    1803484.3750000000     590717.9375000000       -340.9461669922       -340.9461669922
    1803540.2500000000     590644.1250000000       -336.0188598633       -336.0188598633
    1803598.0000000000     590567.8125000000       -337.1136169434       -337.1136169434
    1803690.5000000000     590445.6875000000       -339.1961975098       -339.1961975098
    1803711.7500000000     590417.6875000000       -337.2773742676       -337.2773742676
    1803825.3750000000     590267.5625000000       -303.3644104004       -303.3644104004
    1803840.7500000000     590247.3125000000       -299.1140747070       -299.1140747070
    1803939.0000000000     590117.4375000000       -265.0576782227       -265.0576782227
    1803990.8750000000     590048.9375000000       -252.8480529785       -252.8480529785
    1804052.7500000000     589967.3125000000       -264.5084838867       -264.5084838867
    1804141.1250000000     589850.5625000000       -290.5346374512       -290.5346374512
    1804166.3750000000     589817.1875000000       -301.4715881348       -301.4715881348
    1804280.1250000000     589667.0000000000       -318.2748718262       -318.2748718262
    1804291.3750000000     589652.1250000000       -319.2250671387       -319.2250671387
    1804393.7500000000     589516.8750000000       -340.6700744629       -340.6700744629
    1804441.5000000000     589453.7500000000       -353.6627197266       -353.6627197266
    1804507.3750000000     589366.7500000000       -367.0695495605       -367.0695495605
    1804591.7500000000     589255.3750000000       -365.0723571777       -365.0723571777
    1804621.1250000000     589216.6250000000       -357.3221435547       -357.3221435547
    1804734.7500000000     589066.5000000000       -327.7016296387       -327.7016296387
    1804742.0000000000     589056.9375000000       -326.8685607910       -326.8685607910
    1804848.3750000000     588916.3750000000       -314.9607238770       -314.9607238770
    1804892.1250000000     588858.5625000000       -320.5321350098       -320.5321350098
    1804962.1250000000     588766.2500000000       -323.5057373047       -323.5057373047
    1805042.3750000000     588660.1875000000       -327.4907531738       -327.4907531738
    1805075.7500000000     588616.1250000000       -326.3689880371       -326.3689880371
    1805189.5000000000     588466.0000000000       -361.0243835449       -361.0243835449
    1805192.6250000000     588461.7500000000       -361.4558410645       -361.4558410645
    1805303.1250000000     588315.8125000000       -369.8274841309       -369.8274841309
    1805342.8750000000     588263.3750000000       -358.8916015625       -358.8916015625
    1805416.7500000000     588165.6875000000       -333.9949645996       -333.9949645996
    1805493.0000000000     588065.0000000000       -311.6454467773       -311.6454467773
    1805530.5000000000     588015.5625000000       -309.0499877930       -309.0499877930
    1805643.2500000000     587866.6250000000       -304.3309631348       -304.3309631348
    1805644.1250000000     587865.4375000000       -304.2158813477       -304.2158813477
    1805757.7500000000     587715.3125000000       -273.0957336426       -273.0957336426
    1805793.5000000000     587668.1875000000       -262.6724853516       -262.6724853516
    1805871.5000000000     587565.1875000000       -254.3380889893       -254.3380889893
    1805943.6250000000     587469.8125000000       -248.6728363037       -248.6728363037
    1805985.1250000000     587415.0625000000       -245.7339172363       -245.7339172363
    1806093.8750000000     587271.4375000000       -247.7079162598       -247.7079162598
    1806098.8750000000     587264.8750000000       -247.6570434570       -247.6570434570
    1806212.5000000000     587114.7500000000       -240.6125335693       -240.6125335693
    1806237.5000000000     587081.6875000000       -237.4862518311       -237.4862518311
    1806237.5000000000     586964.6250000000       -230.8716735840       -230.8716735840
    1806237.5000000000     586814.5000000000       -230.4378204346       -230.4378204346
    1806237.5000000000     586664.3750000000       -243.0583038330       -243.0583038330
    1806237.5000000000     586514.2500000000       -259.9332275391       -259.9332275391
    1806237.5000000000     586364.1250000000       -283.6560668945       -283.6560668945
    1806237.5000000000     586214.0000000000       -316.0350341797       -316.0350341797
    1806237.5000000000     586063.8125000000       -362.2430419922       -362.2430419922
    1806237.5000000000     585913.6875000000       -388.0139160156       -388.0139160156
    1806237.5000000000     585763.5625000000       -381.3774414063       -381.3774414063
    1806237.5000000000     585613.4375000000       -380.9830627441       -380.9830627441
    1806237.5000000000     585463.3125000000       -390.4131469727       -390.4131469727
    1806237.5000000000     585313.1875000000       -396.1383361816       -396.1383361816
    1806237.5000000000     585163.0625000000       -396.0753784180       -396.0753784180
    1806237.5000000000     585012.9375000000       -398.9427185059       -398.9427185059
    1806237.5000000000     584862.7500000000       -406.3541259766       -406.3541259766
    1806237.5000000000     584712.6250000000       -411.8551635742       -411.8551635742
    1806237.5000000000     584562.5000000000       -418.1327819824       -418.1327819824
    1806237.5000000000     584412.3750000000       -404.9237976074       -404.9237976074
    1806237.5000000000     584262.2500000000       -419.7482910156       -419.7482910156
    1806237.5000000000     584112.1250000000       -434.3462524414       -434.3462524414
    1806237.5000000000     583962.0000000000       -444.5476379395       -444.5476379395
    1806237.5000000000     583811.8750000000       -450.7854003906       -450.7854003906
    1806237.5000000000     583661.6875000000       -452.2628173828       -452.2628173828
    1806237.5000000000     583511.5625000000       -452.0006713867       -452.0006713867
    1806237.5000000000     583361.4375000000       -450.5541992188       -450.5541992188
    1806237.5000000000     583211.3125000000       -447.4716796875       -447.4716796875
    1806237.5000000000     583061.1875000000       -443.8398437500       -443.8398437500
    1806237.5000000000     582911.0625000000       -438.8674316406       -438.8674316406
    1806237.5000000000     582760.9375000000       -433.1539306641       -433.1539306641
    1806237.5000000000     582610.7500000000       -423.7608337402       -423.7608337402
    1806237.5000000000     582460.6250000000       -409.6186828613       -409.6186828613
    1806237.5000000000     582310.5000000000       -393.6973266602       -393.6973266602
    1806237.5000000000     582160.3750000000       -376.6421203613       -376.6421203613
    1806237.5000000000     582010.2500000000       -358.9647216797       -358.9647216797
    1806237.5000000000     581860.1250000000       -342.5351562500       -342.5351562500
    1806237.5000000000     581710.0000000000       -329.8395690918       -329.8395690918
    1806237.5000000000     581559.8750000000       -318.2382507324       -318.2382507324
    1806237.5000000000     581409.6875000000       -305.9816894531       -305.9816894531
    1806237.5000000000     581259.5625000000       -293.3220520020       -293.3220520020
    1806237.5000000000     581109.4375000000       -280.3739624023       -280.3739624023
    1806237.5000000000     580959.3125000000       -262.9082641602       -262.9082641602
    1806237.5000000000     580809.1875000000       -250.0606231689       -250.0606231689
    1806237.5000000000     580659.0625000000       -229.5884704590       -229.5884704590
    1806237.5000000000     580508.9375000000       -201.6059570313       -201.6059570313
    1806237.5000000000     580358.8125000000       -167.8062744141       -167.8062744141
    1806237.5000000000     580208.6250000000       -127.2935791016       -127.2935791016
    1806237.5000000000     580058.5000000000        -83.7815704346        -83.7815704346
    1806237.5000000000     579908.3750000000        -33.8756790161        -33.8756790161
    1806237.5000000000     579758.2500000000         -6.0867633820         -6.0867633820
    1806237.5000000000     579608.1250000000         13.1809864044         13.1809864044
    1806237.5000000000     579458.0000000000         26.5133171082         26.5133171082
    1806237.5000000000     579307.8750000000         36.4311408997         36.4311408997
    1806237.5000000000     579157.7500000000         48.1811141968         48.1811141968
    1806237.5000000000     579007.5625000000         60.4669647217         60.4669647217
    1806237.5000000000     578857.4375000000         75.2974624634         75.2974624634
    1806237.5000000000     578707.3125000000         76.5233154297         76.5233154297
    1806237.5000000000     578557.1875000000         75.1680450439         75.1680450439
    1806237.5000000000     578407.0625000000         72.6883926392         72.6883926392
    1806237.5000000000     578256.9375000000         68.4683303833         68.4683303833
    1806237.5000000000     578106.8125000000         62.9627838135         62.9627838135
    1806237.5000000000     577956.6875000000         56.1235618591         56.1235618591
    1806237.5000000000     577806.5000000000         47.9499435425         47.9499435425
    1806237.5000000000     577656.3750000000         38.7587203979         38.7587203979
    1806237.5000000000     577506.2500000000         28.5642395020         28.5642395020
    1806237.5000000000     577356.1250000000         17.9052963257         17.9052963257
    1806237.5000000000     577206.0000000000          6.5861420631          6.5861420631
    1806237.5000000000     577055.8750000000         -5.7666916847         -5.7666916847
    1806237.5000000000     576905.7500000000        -19.1300086975        -19.1300086975
    1806237.5000000000     576755.5625000000        -32.1797714233        -32.1797714233
    1806237.5000000000     576605.4375000000        -46.8819236755        -46.8819236755
    1806237.5000000000     576455.3125000000        -60.9486846924        -60.9486846924
    1806237.5000000000     576305.1875000000        -74.5351028442        -74.5351028442
    1806237.5000000000     576155.0625000000        -86.2359008789        -86.2359008789
    1806237.5000000000     576004.9375000000        -96.3538589478        -96.3538589478
    1806237.5000000000     575854.8125000000       -107.8680038452       -107.8680038452
    1806237.5000000000     575716.6250000000       -110.8750839233       -110.8750839233
    1806244.1250000000     575715.5625000000       -111.4540863037       -111.4540863037
    1806308.1250000000     575704.6875000000       -118.2213134766       -118.2213134766
    1806394.2500000000     575690.0625000000       -126.0466461182       -126.0466461182
    1806544.5000000000     575664.5625000000       -130.0004119873       -130.0004119873
    1806694.7500000000     575639.0625000000       -129.9896392822       -129.9896392822
    1806845.0000000000     575613.6250000000       -129.9392852783       -129.9392852783
    1806995.1250000000     575588.1250000000       -129.7771606445       -129.7771606445
    1807145.3750000000     575562.6250000000       -129.2331695557       -129.2331695557
    1807193.1250000000     575554.5000000000       -128.9232177734       -128.9232177734
    1807295.6250000000     575537.1250000000       -128.2975158691       -128.2975158691
    1807445.7500000000     575511.6875000000       -126.4027481079       -126.4027481079
    1807596.0000000000     575486.1875000000       -124.7698974609       -124.7698974609
    1807746.2500000000     575460.6875000000       -123.8863449097       -123.8863449097
    1807896.3750000000     575435.2500000000       -119.9610366821       -119.9610366821
    1808046.6250000000     575409.7500000000       -117.0681152344       -117.0681152344
    1808078.1250000000     575404.3750000000       -116.7281188965       -116.7281188965
    1808196.8750000000     575384.2500000000       -113.2055130005       -113.2055130005
    1808347.1250000000     575358.7500000000       -103.6340484619       -103.6340484619
    1808497.2500000000     575333.3125000000        -90.7826461792        -90.7826461792
    1808647.5000000000     575307.8125000000       -101.6767654419       -101.6767654419
    1808797.7500000000     575282.3125000000       -113.5531692505       -113.5531692505
    1808947.8750000000     575256.8750000000       -126.6621398926       -126.6621398926
    1808963.1250000000     575254.2500000000       -128.1197052002       -128.1197052002
    1809098.1250000000     575231.3750000000       -140.7772827148       -140.7772827148
    1809248.3750000000     575205.8750000000       -155.6307830811       -155.6307830811
    1809398.5000000000     575180.3750000000       -171.1029052734       -171.1029052734
    1809548.7500000000     575154.9375000000       -187.5275878906       -187.5275878906
    1809699.0000000000     575129.4375000000       -204.3496704102       -204.3496704102
    1809848.1250000000     575104.1250000000       -221.8114013672       -221.8114013672
    1809849.1250000000     575103.9375000000       -221.9319610596       -221.9319610596
    1809999.3750000000     575078.5000000000       -239.3362274170       -239.3362274170
    1810149.6250000000     575053.0000000000       -256.7600097656       -256.7600097656
    1810299.8750000000     575027.5000000000       -276.0076293945       -276.0076293945
    1810450.0000000000     575002.0000000000       -295.2161254883       -295.2161254883
    1810600.2500000000     574976.5625000000       -313.4112854004       -313.4112854004
    1810733.1250000000     574954.0000000000       -328.3690490723       -328.3690490723
    1810750.5000000000     574951.0625000000       -330.2799072266       -330.2799072266
    1810900.6250000000     574925.5625000000       -342.3207702637       -342.3207702637
    1811050.8750000000     574900.0625000000       -350.1412658691       -350.1412658691
    1811201.1250000000     574874.6250000000       -359.6600646973       -359.6600646973
    1811351.2500000000     574849.1250000000       -364.2920837402       -364.2920837402
    1811501.5000000000     574823.6250000000       -356.0149841309       -356.0149841309
    1811618.1250000000     574803.8750000000       -347.1490173340       -347.1490173340
    1811651.7500000000     574798.1875000000       -344.4559631348       -344.4559631348
    1811802.0000000000     574772.6875000000       -326.5522766113       -326.5522766113
    1811952.1250000000     574747.1875000000       -310.2278747559       -310.2278747559
    1812102.3750000000     574721.6875000000       -299.5401306152       -299.5401306152
    1812252.6250000000     574696.2500000000       -293.6156616211       -293.6156616211
    1812402.7500000000     574670.7500000000       -299.8874511719       -299.8874511719
    1812503.1250000000     574653.7500000000       -307.1087036133       -307.1087036133
