# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	09_WEST_SURF_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1808497.2500000000     575333.3125000000       -368.3461914063       -368.3461914063
    1808647.5000000000     575307.8125000000       -362.7223815918       -362.7223815918
    1808797.7500000000     575282.3125000000       -358.6873168945       -358.6873168945
    1808947.8750000000     575256.8750000000       -361.9155883789       -361.9155883789
    1808963.1250000000     575254.2500000000       -362.4593505859       -362.4593505859
    1809098.1250000000     575231.3750000000       -367.0287475586       -367.0287475586
    1809248.3750000000     575205.8750000000       -381.7908935547       -381.7908935547
    1809398.5000000000     575180.3750000000       -399.7053833008       -399.7053833008
    1809548.7500000000     575154.9375000000       -401.8358154297       -401.8358154297
    1809699.0000000000     575129.4375000000       -397.3098144531       -397.3098144531
    1809848.1250000000     575104.1250000000       -400.2854003906       -400.2854003906
    1809849.1250000000     575103.9375000000       -400.3042602539       -400.3042602539
    1809999.3750000000     575078.5000000000       -406.0187683105       -406.0187683105
    1810149.6250000000     575053.0000000000       -411.0634460449       -411.0634460449
    1810299.8750000000     575027.5000000000       -419.3638610840       -419.3638610840
    1810450.0000000000     575002.0000000000       -428.4430847168       -428.4430847168
    1810600.2500000000     574976.5625000000       -431.4715270996       -431.4715270996
    1810733.1250000000     574954.0000000000       -435.5316162109       -435.5316162109
    1810750.5000000000     574951.0625000000       -436.1080017090       -436.1080017090
    1810900.6250000000     574925.5625000000       -443.1355590820       -443.1355590820
    1811050.8750000000     574900.0625000000       -436.5910949707       -436.5910949707
