# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1792509.7500000000     604380.0625000000       2405.3183593750       2405.3183593750
    1792574.7500000000     604308.5625000000       2415.9243164063       2415.9243164063
    1792646.2500000000     604229.9375000000       2430.3620605469       2430.3620605469
    1792725.0000000000     604143.3125000000       2446.0964355469       2446.0964355469
    1792782.7500000000     604079.8125000000       2457.3298339844       2457.3298339844
    1792875.2500000000     603978.1250000000       2473.1191406250       2473.1191406250
    1792919.2500000000     603929.6875000000       2479.3444824219       2479.3444824219
    1793025.5000000000     603812.8750000000       2492.9521484375       2492.9521484375
    1793055.7500000000     603779.5625000000       2496.0026855469       2496.0026855469
    1793175.6250000000     603647.6250000000       2503.2036132813       2503.2036132813
    1793192.2500000000     603629.3750000000       2503.4772949219       2503.4772949219
    1793325.8750000000     603482.4375000000       2502.2480468750       2502.2480468750
    1793328.7500000000     603479.2500000000       2502.2285156250       2502.2285156250
    1793465.2500000000     603329.1250000000       2503.5915527344       2503.5915527344
    1793476.1250000000     603317.1875000000       2503.8549804688       2503.8549804688
    1793601.6250000000     603179.0000000000       2505.9838867188       2505.9838867188
    1793626.2500000000     603151.9375000000       2506.3566894531       2506.3566894531
    1793738.1250000000     603028.8750000000       2508.3325195313       2508.3325195313
    1793776.5000000000     602986.6875000000       2508.8852539063       2508.8852539063
    1793874.6250000000     602878.7500000000       2509.3261718750       2509.3261718750
    1793926.7500000000     602821.5000000000       2508.8188476563       2508.8188476563
    1794011.1250000000     602728.6250000000       2506.6362304688       2506.6362304688
    1794076.8750000000     602656.2500000000       2504.3896484375       2504.3896484375
    1794147.6250000000     602578.5000000000       2501.7011718750       2501.7011718750
    1794227.1250000000     602491.0000000000       2498.0415039063       2498.0415039063
    1794284.1250000000     602428.3125000000       2495.8642578125       2495.8642578125
    1794377.3750000000     602325.7500000000       2488.5314941406       2488.5314941406
    1794420.6250000000     602278.1875000000       2485.8532714844       2485.8532714844
    1794527.5000000000     602160.5625000000       2476.6259765625       2476.6259765625
    1794557.1250000000     602128.0625000000       2474.1804199219       2474.1804199219
    1794677.7500000000     601995.3125000000       2461.6293945313       2461.6293945313
    1794693.5000000000     601977.9375000000       2460.4694824219       2460.4694824219
    1794828.0000000000     601830.0625000000       2452.6528320313       2452.6528320313
    1794830.0000000000     601827.8125000000       2452.5720214844       2452.5720214844
    1794966.5000000000     601677.6875000000       2450.7866210938       2450.7866210938
    1794978.2500000000     601664.8125000000       2451.1564941406       2451.1564941406
    1795103.0000000000     601527.5625000000       2456.1325683594       2456.1325683594
    1795128.3750000000     601499.6250000000       2457.0681152344       2457.0681152344
