# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_WEST_MONT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806237.5000000000     580058.5000000000       -459.9686889648       -459.9686889648
    1806237.5000000000     579908.3750000000       -445.3164367676       -445.3164367676
    1806237.5000000000     579758.2500000000       -445.4309387207       -445.4309387207
    1806237.5000000000     579608.1250000000       -420.9307861328       -420.9307861328
    1806237.5000000000     579458.0000000000       -418.0886230469       -418.0886230469
    1806237.5000000000     579307.8750000000       -415.2464904785       -415.2464904785
    1806237.5000000000     579157.7500000000       -410.2487182617       -410.2487182617
    1806237.5000000000     579007.5625000000       -403.8407287598       -403.8407287598
    1806237.5000000000     578857.4375000000       -389.6390991211       -389.6390991211
    1806237.5000000000     578707.3125000000       -306.2312622070       -306.2312622070
    1806237.5000000000     578557.1875000000       -290.9978332520       -290.9978332520
    1806237.5000000000     578407.0625000000       -283.5414428711       -283.5414428711
    1806237.5000000000     578256.9375000000       -280.8457946777       -280.8457946777
    1806237.5000000000     578106.8125000000       -281.4434814453       -281.4434814453
    1806237.5000000000     577956.6875000000       -282.6192932129       -282.6192932129
    1806237.5000000000     577806.5000000000       -285.4876403809       -285.4876403809
    1806237.5000000000     577656.3750000000       -289.2935485840       -289.2935485840
    1806237.5000000000     577506.2500000000       -287.9400329590       -287.9400329590
    1806237.5000000000     577356.1250000000       -294.9093627930       -294.9093627930
    1806237.5000000000     577206.0000000000       -301.8633422852       -301.8633422852
    1806237.5000000000     577055.8750000000       -289.5062561035       -289.5062561035
    1806237.5000000000     576905.7500000000       -265.1569213867       -265.1569213867
    1806237.5000000000     576755.5625000000       -240.8075714111       -240.8075714111
    1806237.5000000000     576605.4375000000       -219.2494049072       -219.2494049072
    1806237.5000000000     576455.3125000000       -198.3065338135       -198.3065338135
    1806237.5000000000     576305.1875000000       -177.5536193848       -177.5536193848
    1806237.5000000000     576155.0625000000       -166.9309234619       -166.9309234619
    1806237.5000000000     576004.9375000000       -155.2815704346       -155.2815704346
