# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_EAST_MONT
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1843196.250000     567588.312500        200.912781        200.912781
    1843496.625000     567473.625000        201.472595        201.472595
    1843797.125000     567359.000000        201.873169        201.873169
    1843959.000000     567297.187500        202.322205        202.322205
    1844097.500000     567244.312500        202.754028        202.754028
    1844398.000000     567129.687500        203.756500        203.756500
    1844698.375000     567015.000000        204.739609        204.739609
    1844745.750000     566996.937500        204.923828        204.923828
    1844998.750000     566900.375000        205.656235        205.656235
    1845299.250000     566785.687500        206.603409        206.603409
    1845532.500000     566696.687500        204.902496        204.902496
    1845599.625000     566671.062500        204.371750        204.371750
    1845900.125000     566556.375000        195.277771        195.277771
    1846200.500000     566441.750000        181.402618        181.402618
    1846319.125000     566396.437500        176.837112        176.837112
    1846500.875000     566327.062500        170.067612        170.067612
    1846801.375000     566212.375000        165.022461        165.022461
    1847101.750000     566097.750000        163.964386        163.964386
    1847105.875000     566096.125000        163.951477        163.951477
    1847402.125000     565983.062500        162.740585        162.740585
    1847571.375000     565918.500000        161.091309        161.091309
