# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_EAST_MOHN_SEAL
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1837788.625000     568655.125000        461.548340        461.548340
    1838089.000000     568737.750000        469.399628        469.399628
    1838310.375000     568798.562500        476.570190        476.570190
    1838389.500000     568820.312500        479.073914        479.073914
    1838689.875000     568902.875000        475.914551        475.914551
    1838990.375000     568985.437500        472.547394        472.547394
    1839206.625000     569044.875000        474.271240        474.271240
    1839290.750000     569012.437500        475.014465        475.014465
    1839591.125000     568896.750000        477.300934        477.300934
    1839846.250000     568798.562500        480.480011        480.480011
    1839891.625000     568781.062500        481.306519        481.306519
    1840192.000000     568665.375000        490.037140        490.037140
    1840492.375000     568549.687500        497.541473        497.541473
    1840626.000000     568498.250000        501.922150        501.922150
    1840792.875000     568434.000000        507.030701        507.030701
    1841093.250000     568318.312500        515.640259        515.640259
    1841393.750000     568202.625000        524.923035        524.923035
    1841405.750000     568198.000000        525.352295        525.352295
    1841694.125000     568086.937500        536.143860        536.143860
    1841994.500000     567971.250000        548.808655        548.808655
    1842185.500000     567897.750000        556.134521        556.134521
    1842295.000000     567855.562500        559.203979        559.203979
    1842595.375000     567739.875000        565.926392        565.926392
    1842895.875000     567624.187500        570.798584        570.798584
    1842965.250000     567597.500000        571.624939        571.624939
    1843196.250000     567508.500000        576.195129        576.195129
    1843496.625000     567392.812500        581.188965        581.188965
    1843745.000000     567297.187500        586.022095        586.022095
    1843797.125000     567277.125000        587.484863        587.484863
    1844097.500000     567161.437500        597.485413        597.485413
    1844398.000000     567045.750000        609.167847        609.167847
    1844524.625000     566996.937500        614.455811        614.455811
    1844698.375000     566930.062500        622.354614        622.354614
    1844998.750000     566814.375000        637.372009        637.372009
    1845299.250000     566698.687500        652.646118        652.646118
    1845304.500000     566696.687500        652.918823        652.918823
    1845599.625000     566583.000000        667.990540        667.990540
    1845900.125000     566467.312500        682.050720        682.050720
    1846084.125000     566396.437500        689.889038        689.889038
    1846200.500000     566351.625000        694.591370        694.591370
    1846500.875000     566235.937500        706.022095        706.022095
    1846801.375000     566120.250000        716.248657        716.248657
    1846863.875000     566096.125000        718.127380        718.127380
    1847101.750000     566004.562500        724.894897        724.894897
    1847402.125000     565888.875000        733.347412        733.347412
    1847573.625000     565822.875000        737.704895        737.704895
    1847402.125000     565888.875000        737.704895        737.704895
    1847573.625000     565822.875000        737.704895        737.704895
